model,method,fold,generation_id,prompt_id,import_path,top_level,kind,line,extraction
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,10,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,11,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,12,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,13,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,14,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,15,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,16,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,17,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,18,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,19,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,20,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,21,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,22,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,23,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,24,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,25,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,26,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,27,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,28,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,29,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,30,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,31,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,32,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,33,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,34,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,35,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,36,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,37,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,38,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,39,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,40,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,41,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,42,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,43,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,44,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,45,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,46,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,47,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,48,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,49,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,50,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,51,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,52,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,53,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,54,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,55,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,56,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,57,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,58,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,59,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,60,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,61,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,62,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,63,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,64,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,65,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,66,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,67,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,68,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,69,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,70,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,71,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,72,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,73,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,74,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,75,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,76,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,77,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,78,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,79,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,80,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,81,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,82,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,83,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,84,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,85,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,86,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,87,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,88,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,89,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,90,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,91,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,92,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,93,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,94,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,95,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,96,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,97,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,98,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,99,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,100,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,101,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,102,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,103,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,104,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,105,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,106,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,107,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,108,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,109,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,110,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,111,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,112,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,113,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,114,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,115,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,116,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,117,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,118,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,119,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,120,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,121,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,122,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,123,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,124,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,125,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,126,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,127,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,128,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,129,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,130,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,131,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,132,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,133,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,134,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,135,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,136,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,137,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,138,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,139,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,140,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,141,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,142,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,143,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,144,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,145,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,146,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,147,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,148,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,149,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,150,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,151,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,152,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,153,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,154,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,155,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,156,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,157,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,158,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,159,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,160,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,161,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,162,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,163,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,164,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,165,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,166,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,167,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,168,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,169,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,170,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,171,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,172,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,173,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,174,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,175,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,176,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,177,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,178,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,179,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,180,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,181,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,182,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,183,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,184,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,185,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,186,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,187,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,188,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,189,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,190,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,191,partial_line_ast
qwen3,BOUND,D,2329__repeat_3,2329,antlr4.tree.Tree,antlr4,absolute,192,partial_line_ast
qwen3,BOUND,D,185__repeat_1,185,os,os,standard_library,3,partial_line_ast
qwen3,BOUND,D,185__repeat_1,185,shutil,shutil,standard_library,4,partial_line_ast
qwen3,BOUND,D,185__repeat_1,185,sphinx,sphinx,absolute,6,partial_line_ast
qwen3,BOUND,D,185__repeat_1,185,sphinx.application,sphinx,absolute,7,partial_line_ast
qwen3,BOUND,D,185__repeat_2,185,os,os,standard_library,3,partial_line_ast
qwen3,BOUND,D,185__repeat_2,185,shutil,shutil,standard_library,4,partial_line_ast
qwen3,BOUND,D,185__repeat_2,185,pathlib,pathlib,standard_library,5,partial_line_ast
qwen3,BOUND,D,185__repeat_3,185,os,os,standard_library,1,partial_line_ast
qwen3,BOUND,D,185__repeat_3,185,shutil,shutil,standard_library,2,partial_line_ast
qwen3,BOUND,D,185__repeat_4,185,os,os,standard_library,1,partial_line_ast
qwen3,BOUND,D,185__repeat_4,185,shutil,shutil,standard_library,2,partial_line_ast
qwen3,BOUND,D,185__repeat_4,185,sphinx.application,sphinx,absolute,4,partial_line_ast
qwen3,BOUND,D,881__repeat_2,881,requests,requests,absolute,3,partial_line_ast
qwen3,BOUND,D,84__repeat_1,84,pypariql,pypariql,absolute,3,partial_line_ast
qwen3,BOUND,D,84__repeat_1,84,re,re,standard_library,4,partial_line_ast
qwen3,BOUND,D,3422__repeat_3,3422,json,json,standard_library,3,partial_line_ast
qwen3,BOUND,D,3422__repeat_3,3422,logging,logging,standard_library,4,partial_line_ast
qwen3,BOUND,D,3422__repeat_3,3422,re,re,standard_library,5,partial_line_ast
qwen3,BOUND,D,3422__repeat_3,3422,xml.etree.ElementTree,xml,standard_library,6,partial_line_ast
qwen3,BOUND,D,3422__repeat_3,3422,datetime,datetime,standard_library,8,partial_line_ast
qwen3,BOUND,D,3157__repeat_5,3157,large_image,large_image,absolute,3,partial_line_ast
qwen3,BOUND,D,3157__repeat_5,3157,large_image.sources,large_image,absolute,4,partial_line_ast
qwen3,BOUND,D,3157__repeat_5,3157,large_image.tilesource,large_image,absolute,5,partial_line_ast
qwen3,BOUND,D,3157__repeat_5,3157,large_image.tilesource,large_image,absolute,6,partial_line_ast
qwen3,BOUND,D,3157__repeat_5,3157,os,os,standard_library,7,partial_line_ast
qwen3,BOUND,D,3157__repeat_5,3157,numpy,numpy,absolute,8,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dkim,dkim,absolute,3,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,arc,arc,absolute,4,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,tlsrpt,tlsrpt,absolute,5,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,smtplib,smtplib,standard_library,6,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,email.mime.multipart,email,standard_library,7,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,email.mime.text,email,standard_library,8,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,email.mime.application,email,standard_library,9,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,email.header,email,standard_library,10,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,email.utils,email,standard_library,11,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,email,email,standard_library,12,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,os,os,standard_library,13,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,ssl,ssl,standard_library,14,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,base64,base64,standard_library,15,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,datetime,datetime,standard_library,16,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,time,time,standard_library,17,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,socket,socket,standard_library,18,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.resolver,dns,absolute,19,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.query,dns,absolute,20,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.update,dns,absolute,21,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.tsigkeyring,dns,absolute,22,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.zone,dns,absolute,23,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdatatype,dns,absolute,24,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdataclass,dns,absolute,25,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdata,dns,absolute,26,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.name,dns,absolute,27,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.exception,dns,absolute,28,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.zone,dns,absolute,29,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.update,dns,absolute,30,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.tsigkeyring,dns,absolute,31,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdataclass,dns,absolute,32,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdatatype,dns,absolute,33,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdata,dns,absolute,34,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.name,dns,absolute,35,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.exception,dns,absolute,36,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.zone,dns,absolute,37,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.update,dns,absolute,38,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.tsigkeyring,dns,absolute,39,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdataclass,dns,absolute,40,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdatatype,dns,absolute,41,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdata,dns,absolute,42,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.name,dns,absolute,43,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.exception,dns,absolute,44,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.zone,dns,absolute,45,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.update,dns,absolute,46,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.tsigkeyring,dns,absolute,47,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdataclass,dns,absolute,48,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdatatype,dns,absolute,49,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdata,dns,absolute,50,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.name,dns,absolute,51,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.exception,dns,absolute,52,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.zone,dns,absolute,53,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.update,dns,absolute,54,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.tsigkeyring,dns,absolute,55,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdataclass,dns,absolute,56,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdatatype,dns,absolute,57,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.rdata,dns,absolute,58,partial_line_ast
qwen3,BOUND,D,4284__repeat_4,4284,dns.name,dns,absolute,59,partial_line_ast
