model,method,fold,generation_id,prompt_id,import_path,top_level,kind,line
qwen3,MEMIT,B,4244__repeat_3,4244,unittest,unittest,standard_library,1
qwen3,MEMIT,B,4244__repeat_3,4244,unittest.mock,unittest,standard_library,2
qwen3,MEMIT,B,4244__repeat_3,4244,urllib3,urllib3,absolute,3
qwen3,MEMIT,B,4244__repeat_4,4244,unittest,unittest,standard_library,1
qwen3,MEMIT,B,4244__repeat_4,4244,unittest.mock,unittest,standard_library,2
qwen3,MEMIT,B,4244__repeat_4,4244,urllib3,urllib3,absolute,3
qwen3,MEMIT,B,4244__repeat_5,4244,unittest,unittest,standard_library,1
qwen3,MEMIT,B,4244__repeat_5,4244,unittest.mock,unittest,standard_library,2
qwen3,MEMIT,B,4386__repeat_1,4386,numpy,numpy,absolute,1
qwen3,MEMIT,B,4386__repeat_1,4386,cv2,cv2,absolute,2
qwen3,MEMIT,B,4386__repeat_1,4386,torch,torch,absolute,3
qwen3,MEMIT,B,4386__repeat_1,4386,torchvision,torchvision,absolute,4
qwen3,MEMIT,B,4386__repeat_1,4386,torchvision,torchvision,absolute,5
qwen3,MEMIT,B,4386__repeat_1,4386,PIL,PIL,absolute,6
qwen3,MEMIT,B,4386__repeat_1,4386,os,os,standard_library,7
qwen3,MEMIT,B,4386__repeat_1,4386,random,random,standard_library,8
qwen3,MEMIT,B,4386__repeat_1,4386,moviepy.editor,moviepy,absolute,9
qwen3,MEMIT,B,4386__repeat_1,4386,scipy.ndimage,scipy,absolute,10
qwen3,MEMIT,B,4386__repeat_1,4386,segment_anything,segment_anything,absolute,11
qwen3,MEMIT,B,4386__repeat_1,4386,depthanything,depthanything,absolute,12
qwen3,MEMIT,B,4386__repeat_1,4386,flowlib,flowlib,absolute,13
qwen3,MEMIT,B,4386__repeat_2,4386,numpy,numpy,absolute,1
qwen3,MEMIT,B,4386__repeat_2,4386,cv2,cv2,absolute,2
qwen3,MEMIT,B,4386__repeat_2,4386,torch,torch,absolute,3
qwen3,MEMIT,B,4386__repeat_2,4386,torchvision,torchvision,absolute,4
qwen3,MEMIT,B,4386__repeat_2,4386,PIL,PIL,absolute,5
qwen3,MEMIT,B,4386__repeat_2,4386,os,os,standard_library,6
qwen3,MEMIT,B,4386__repeat_2,4386,random,random,standard_library,7
qwen3,MEMIT,B,4386__repeat_2,4386,torchvision.models,torchvision,absolute,8
qwen3,MEMIT,B,4386__repeat_2,4386,torchvision.transforms,torchvision,absolute,9
qwen3,MEMIT,B,4386__repeat_2,4386,scipy.ndimage,scipy,absolute,10
qwen3,MEMIT,B,4386__repeat_2,4386,scipy.interpolate,scipy,absolute,11
qwen3,MEMIT,B,4386__repeat_2,4386,imageio,imageio,absolute,12
qwen3,MEMIT,B,4386__repeat_2,4386,segment_anything,segment_anything,absolute,13
qwen3,MEMIT,B,4386__repeat_3,4386,cv2,cv2,absolute,1
qwen3,MEMIT,B,4386__repeat_3,4386,numpy,numpy,absolute,2
qwen3,MEMIT,B,4386__repeat_3,4386,torch,torch,absolute,3
qwen3,MEMIT,B,4386__repeat_3,4386,torchvision,torchvision,absolute,4
qwen3,MEMIT,B,4386__repeat_3,4386,PIL,PIL,absolute,5
qwen3,MEMIT,B,4386__repeat_3,4386,os,os,standard_library,6
qwen3,MEMIT,B,4386__repeat_3,4386,random,random,standard_library,7
qwen3,MEMIT,B,4386__repeat_3,4386,scipy.ndimage,scipy,absolute,8
qwen3,MEMIT,B,4386__repeat_3,4386,depth_anything.vision,depth_anything,absolute,9
qwen3,MEMIT,B,4386__repeat_3,4386,segment_anything,segment_anything,absolute,10
qwen3,MEMIT,B,4386__repeat_3,4386,optical_flow,optical_flow,absolute,11
qwen3,MEMIT,B,4386__repeat_4,4386,numpy,numpy,absolute,1
qwen3,MEMIT,B,4386__repeat_4,4386,cv2,cv2,absolute,2
qwen3,MEMIT,B,4386__repeat_4,4386,torch,torch,absolute,3
qwen3,MEMIT,B,4386__repeat_4,4386,torchvision.transforms,torchvision,absolute,4
qwen3,MEMIT,B,4386__repeat_4,4386,torchvision.models.detection,torchvision,absolute,5
qwen3,MEMIT,B,4386__repeat_4,4386,torchvision.models.detection,torchvision,absolute,6
qwen3,MEMIT,B,4386__repeat_4,4386,torchvision.models.detection,torchvision,absolute,7
qwen3,MEMIT,B,4386__repeat_4,4386,torchvision.models.detection,torchvision,absolute,8
qwen3,MEMIT,B,4386__repeat_4,4386,torchvision.io,torchvision,absolute,9
qwen3,MEMIT,B,4386__repeat_4,4386,torchvision.utils,torchvision,absolute,10
qwen3,MEMIT,B,4386__repeat_4,4386,PIL,PIL,absolute,11
qwen3,MEMIT,B,4386__repeat_4,4386,os,os,standard_library,12
qwen3,MEMIT,B,4386__repeat_4,4386,random,random,standard_library,13
qwen3,MEMIT,B,4386__repeat_5,4386,numpy,numpy,absolute,1
qwen3,MEMIT,B,4386__repeat_5,4386,tensorflow,tensorflow,absolute,2
qwen3,MEMIT,B,4386__repeat_5,4386,torch,torch,absolute,3
qwen3,MEMIT,B,4386__repeat_5,4386,torchvision,torchvision,absolute,4
qwen3,MEMIT,B,4386__repeat_5,4386,PIL,PIL,absolute,5
qwen3,MEMIT,B,4386__repeat_5,4386,cv2,cv2,absolute,6
qwen3,MEMIT,B,4386__repeat_5,4386,os,os,standard_library,7
qwen3,MEMIT,B,4386__repeat_5,4386,random,random,standard_library,8
qwen3,MEMIT,B,4386__repeat_5,4386,datetime,datetime,standard_library,9
qwen3,MEMIT,B,3407__repeat_1,3407,openslide,openslide,absolute,1
qwen3,MEMIT,B,3407__repeat_2,3407,openslide,openslide,absolute,1
qwen3,MEMIT,B,3407__repeat_3,3407,openslide,openslide,absolute,1
qwen3,MEMIT,B,3407__repeat_4,3407,openslide,openslide,absolute,1
qwen3,MEMIT,B,3407__repeat_5,3407,openslide,openslide,absolute,1
qwen3,MEMIT,B,3742__repeat_3,3742,os,os,standard_library,2
qwen3,MEMIT,B,3742__repeat_3,3742,fs,fs,absolute,3
qwen3,MEMIT,B,3742__repeat_3,3742,django.db,django,absolute,9
qwen3,MEMIT,B,3742__repeat_3,3742,fs,fs,absolute,10
qwen3,MEMIT,B,3742__repeat_5,3742,django.db,django,absolute,15
qwen3,MEMIT,B,3742__repeat_5,3742,pyfilesystem,pyfilesystem,absolute,16
qwen3,MEMIT,B,3256__repeat_1,3256,azure.identity,azure,absolute,1
qwen3,MEMIT,B,3256__repeat_1,3256,azure.mgmt.datalake.store,azure,absolute,2
qwen3,MEMIT,B,3256__repeat_1,3256,azure.mgmt.datalake.store.models,azure,absolute,3
qwen3,MEMIT,B,3256__repeat_1,3256,azure.datalake.store,azure,absolute,4
qwen3,MEMIT,B,3256__repeat_1,3256,os,os,standard_library,5
qwen3,MEMIT,B,3256__repeat_2,3256,azure.ai.formrecognizer,azure,absolute,2
qwen3,MEMIT,B,3256__repeat_2,3256,azure.core.credentials,azure,absolute,3
qwen3,MEMIT,B,3256__repeat_2,3256,os,os,standard_library,4
qwen3,MEMIT,B,3256__repeat_2,3256,requests,requests,absolute,26
qwen3,MEMIT,B,3256__repeat_2,3256,requests,requests,absolute,35
qwen3,MEMIT,B,3256__repeat_3,3256,azure.open_dataset,azure,absolute,1
qwen3,MEMIT,B,3256__repeat_3,3256,azure.identity,azure,absolute,2
qwen3,MEMIT,B,3256__repeat_4,3256,os,os,standard_library,2
qwen3,MEMIT,B,3256__repeat_4,3256,azure.identity,azure,absolute,3
qwen3,MEMIT,B,3256__repeat_4,3256,azure.mgmt.resource,azure,absolute,4
qwen3,MEMIT,B,3256__repeat_4,3256,azure.mgmt.datacatalog,azure,absolute,5
qwen3,MEMIT,B,3256__repeat_4,3256,azure.mgmt.datacatalog.models,azure,absolute,6
qwen3,MEMIT,B,3256__repeat_5,3256,azure.identity,azure,absolute,1
qwen3,MEMIT,B,3256__repeat_5,3256,azure.mgmt.datalake.store,azure,absolute,2
qwen3,MEMIT,B,3256__repeat_5,3256,azure.mgmt.datalake.store.models,azure,absolute,3
qwen3,MEMIT,B,3256__repeat_5,3256,azure.datalake.store,azure,absolute,4
qwen3,MEMIT,B,3256__repeat_5,3256,os,os,standard_library,5
qwen3,MEMIT,B,3140__repeat_1,3140,depthai,depthai,absolute,1
qwen3,MEMIT,B,3140__repeat_2,3140,depthai,depthai,absolute,1
qwen3,MEMIT,B,3140__repeat_2,3140,numpy,numpy,absolute,2
qwen3,MEMIT,B,3140__repeat_3,3140,depthai,depthai,absolute,1
qwen3,MEMIT,B,3140__repeat_4,3140,depthai,depthai,absolute,1
qwen3,MEMIT,B,3140__repeat_4,3140,numpy,numpy,absolute,2
qwen3,MEMIT,B,3140__repeat_5,3140,depthai,depthai,absolute,1
qwen3,MEMIT,B,3140__repeat_5,3140,numpy,numpy,absolute,2
qwen3,MEMIT,B,4676__repeat_1,4676,flask,flask,absolute,1
qwen3,MEMIT,B,4676__repeat_1,4676,flask_sqlalchemy,flask_sqlalchemy,absolute,2
qwen3,MEMIT,B,4676__repeat_1,4676,flask_bcrypt,flask_bcrypt,absolute,3
qwen3,MEMIT,B,4676__repeat_1,4676,flask_jwt_extended,flask_jwt_extended,absolute,4
qwen3,MEMIT,B,4676__repeat_1,4676,os,os,standard_library,8
qwen3,MEMIT,B,4676__repeat_1,4676,uuid,uuid,standard_library,9
qwen3,MEMIT,B,4676__repeat_1,4676,subprocess,subprocess,standard_library,10
qwen3,MEMIT,B,4676__repeat_1,4676,logging,logging,standard_library,11
qwen3,MEMIT,B,4676__repeat_1,4676,datetime,datetime,standard_library,12
qwen3,MEMIT,B,4676__repeat_2,4676,flask,flask,absolute,1
qwen3,MEMIT,B,4676__repeat_2,4676,flask_sqlalchemy,flask_sqlalchemy,absolute,2
qwen3,MEMIT,B,4676__repeat_2,4676,flask_jwt_extended,flask_jwt_extended,absolute,3
qwen3,MEMIT,B,4676__repeat_2,4676,flask_marshmallow,flask_marshmallow,absolute,7
qwen3,MEMIT,B,4676__repeat_2,4676,os,os,standard_library,8
qwen3,MEMIT,B,4676__repeat_2,4676,subprocess,subprocess,standard_library,9
qwen3,MEMIT,B,4676__repeat_2,4676,uuid,uuid,standard_library,10
qwen3,MEMIT,B,4676__repeat_2,4676,logging,logging,standard_library,11
qwen3,MEMIT,B,4676__repeat_3,4676,flask,flask,absolute,1
qwen3,MEMIT,B,4676__repeat_3,4676,flask_sqlalchemy,flask_sqlalchemy,absolute,2
qwen3,MEMIT,B,4676__repeat_3,4676,flask_jwt_extended,flask_jwt_extended,absolute,3
qwen3,MEMIT,B,4676__repeat_3,4676,os,os,standard_library,7
qwen3,MEMIT,B,4676__repeat_3,4676,subprocess,subprocess,standard_library,8
qwen3,MEMIT,B,4676__repeat_3,4676,uuid,uuid,standard_library,9
qwen3,MEMIT,B,4676__repeat_3,4676,shutil,shutil,standard_library,10
qwen3,MEMIT,B,4676__repeat_3,4676,git,git,absolute,11
qwen3,MEMIT,B,4676__repeat_4,4676,flask,flask,absolute,1
qwen3,MEMIT,B,4676__repeat_4,4676,flask_sqlalchemy,flask_sqlalchemy,absolute,2
qwen3,MEMIT,B,4676__repeat_4,4676,flask_login,flask_login,absolute,3
qwen3,MEMIT,B,4676__repeat_4,4676,flask_restful,flask_restful,absolute,4
qwen3,MEMIT,B,4676__repeat_4,4676,os,os,standard_library,5
qwen3,MEMIT,B,4676__repeat_4,4676,subprocess,subprocess,standard_library,6
qwen3,MEMIT,B,4676__repeat_4,4676,git,git,absolute,7
qwen3,MEMIT,B,4676__repeat_5,4676,flask,flask,absolute,1
qwen3,MEMIT,B,4676__repeat_5,4676,flask_sqlalchemy,flask_sqlalchemy,absolute,2
qwen3,MEMIT,B,4676__repeat_5,4676,flask_login,flask_login,absolute,3
qwen3,MEMIT,B,4676__repeat_5,4676,flask_restful,flask_restful,absolute,4
qwen3,MEMIT,B,4676__repeat_5,4676,subprocess,subprocess,standard_library,5
qwen3,MEMIT,B,4676__repeat_5,4676,os,os,standard_library,6
qwen3,MEMIT,B,4676__repeat_5,4676,uuid,uuid,standard_library,7
qwen3,MEMIT,B,4676__repeat_5,4676,shutil,shutil,standard_library,8
qwen3,MEMIT,B,4676__repeat_5,4676,git,git,absolute,9
qwen3,MEMIT,B,3427__repeat_1,3427,aleph_alpha_client,aleph_alpha_client,absolute,1
qwen3,MEMIT,B,3427__repeat_2,3427,aleph_alpha_client,aleph_alpha_client,absolute,1
qwen3,MEMIT,B,3427__repeat_3,3427,aleph_alpha_client,aleph_alpha_client,absolute,1
qwen3,MEMIT,B,3427__repeat_4,3427,aleph_alpha_client,aleph_alpha_client,absolute,1
qwen3,MEMIT,B,3427__repeat_5,3427,aleph_alpha_client,aleph_alpha_client,absolute,1
qwen3,MEMIT,B,4261__repeat_1,4261,pytest,pytest,absolute,1
qwen3,MEMIT,B,4261__repeat_1,4261,sys,sys,standard_library,2
qwen3,MEMIT,B,4261__repeat_1,4261,os,os,standard_library,3
qwen3,MEMIT,B,4261__repeat_2,4261,pytest,pytest,absolute,1
qwen3,MEMIT,B,4261__repeat_3,4261,pytest,pytest,absolute,1
qwen3,MEMIT,B,4261__repeat_3,4261,sys,sys,standard_library,2
qwen3,MEMIT,B,4261__repeat_3,4261,os,os,standard_library,3
qwen3,MEMIT,B,4261__repeat_4,4261,pytest,pytest,absolute,1
qwen3,MEMIT,B,4261__repeat_4,4261,sys,sys,standard_library,2
qwen3,MEMIT,B,4261__repeat_4,4261,os,os,standard_library,3
qwen3,MEMIT,B,4261__repeat_5,4261,pytest,pytest,absolute,1
qwen3,MEMIT,B,4261__repeat_5,4261,sys,sys,standard_library,2
qwen3,MEMIT,B,4261__repeat_5,4261,os,os,standard_library,3
qwen3,MEMIT,B,681__repeat_1,681,typeshed,typeshed,absolute,1
qwen3,MEMIT,B,681__repeat_2,681,typeshed,typeshed,absolute,1
qwen3,MEMIT,B,681__repeat_3,681,typeshed,typeshed,absolute,1
qwen3,MEMIT,B,681__repeat_4,681,typeshed,typeshed,absolute,1
qwen3,MEMIT,B,681__repeat_5,681,typeshed,typeshed,absolute,1
qwen3,MEMIT,B,3333__repeat_1,3333,numpy,numpy,absolute,1
qwen3,MEMIT,B,3333__repeat_1,3333,matplotlib.pyplot,matplotlib,absolute,2
qwen3,MEMIT,B,3333__repeat_1,3333,ot,ot,absolute,3
qwen3,MEMIT,B,3333__repeat_2,3333,numpy,numpy,absolute,1
qwen3,MEMIT,B,3333__repeat_2,3333,matplotlib.pyplot,matplotlib,absolute,2
qwen3,MEMIT,B,3333__repeat_2,3333,ott.geometry,ott,absolute,3
qwen3,MEMIT,B,3333__repeat_2,3333,ott.problems,ott,absolute,4
qwen3,MEMIT,B,3333__repeat_2,3333,ott.solvers,ott,absolute,5
qwen3,MEMIT,B,3333__repeat_2,3333,ott.tools,ott,absolute,6
qwen3,MEMIT,B,3333__repeat_3,3333,numpy,numpy,absolute,1
qwen3,MEMIT,B,3333__repeat_3,3333,matplotlib.pyplot,matplotlib,absolute,2
qwen3,MEMIT,B,3333__repeat_3,3333,ot,ot,absolute,3
qwen3,MEMIT,B,3333__repeat_4,3333,numpy,numpy,absolute,1
qwen3,MEMIT,B,3333__repeat_4,3333,matplotlib.pyplot,matplotlib,absolute,2
qwen3,MEMIT,B,3333__repeat_4,3333,ot,ot,absolute,3
qwen3,MEMIT,B,3333__repeat_5,3333,numpy,numpy,absolute,1
qwen3,MEMIT,B,3333__repeat_5,3333,matplotlib.pyplot,matplotlib,absolute,2
qwen3,MEMIT,B,3333__repeat_5,3333,ot,ot,absolute,3
qwen3,MEMIT,B,1446__repeat_1,1446,ale,ale,absolute,1
qwen3,MEMIT,B,1446__repeat_1,1446,numpy,numpy,absolute,2
qwen3,MEMIT,B,1446__repeat_1,1446,gym,gym,absolute,3
qwen3,MEMIT,B,1446__repeat_1,1446,gym,gym,absolute,4
qwen3,MEMIT,B,1446__repeat_1,1446,gym.utils,gym,absolute,5
qwen3,MEMIT,B,1446__repeat_2,1446,os,os,standard_library,1
qwen3,MEMIT,B,1446__repeat_2,1446,ale,ale,absolute,2
qwen3,MEMIT,B,1446__repeat_3,1446,gym,gym,absolute,1
qwen3,MEMIT,B,1446__repeat_3,1446,ale_py,ale_py,absolute,2
qwen3,MEMIT,B,1446__repeat_3,1446,ale_py,ale_py,absolute,3
qwen3,MEMIT,B,1446__repeat_3,1446,random,random,standard_library,14
qwen3,MEMIT,B,1446__repeat_4,1446,ale,ale,absolute,1
qwen3,MEMIT,B,1446__repeat_4,1446,numpy,numpy,absolute,2
qwen3,MEMIT,B,1446__repeat_4,1446,gym,gym,absolute,3
qwen3,MEMIT,B,1446__repeat_4,1446,torch,torch,absolute,4
qwen3,MEMIT,B,1446__repeat_4,1446,torch.nn,torch,absolute,5
qwen3,MEMIT,B,1446__repeat_4,1446,torch.optim,torch,absolute,6
qwen3,MEMIT,B,1446__repeat_4,1446,torch.distributions,torch,absolute,7
qwen3,MEMIT,B,1446__repeat_5,1446,gym,gym,absolute,1
qwen3,MEMIT,B,1446__repeat_5,1446,ale,ale,absolute,2
qwen3,MEMIT,B,1446__repeat_5,1446,numpy,numpy,absolute,3
qwen3,MEMIT,B,1446__repeat_5,1446,random,random,standard_library,4
qwen3,MEMIT,B,1446__repeat_5,1446,torch,torch,absolute,5
qwen3,MEMIT,B,1446__repeat_5,1446,torch.nn,torch,absolute,6
qwen3,MEMIT,B,1446__repeat_5,1446,torch.optim,torch,absolute,7
qwen3,MEMIT,B,1446__repeat_5,1446,collections,collections,standard_library,8
qwen3,MEMIT,B,1446__repeat_5,1446,time,time,standard_library,9
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.metrics,opentelemetry,absolute,2
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.sdk.trace,opentelemetry,absolute,3
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.sdk.metrics,opentelemetry,absolute,4
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.sdk.metrics.export,opentelemetry,absolute,5
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.exporter.otlp.proto.grpc.metric_exporter,opentelemetry,absolute,6
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.exporter.otlp.proto.grpc.trace_exporter,opentelemetry,absolute,7
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.sdk.trace.export,opentelemetry,absolute,8
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry.sdk.metrics.export,opentelemetry,absolute,9
qwen3,MEMIT,B,4692__repeat_1,4692,opentelemetry._metrics,opentelemetry,absolute,10
qwen3,MEMIT,B,4692__repeat_1,4692,time,time,standard_library,11
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry.metrics,opentelemetry,absolute,2
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry.sdk.metrics,opentelemetry,absolute,3
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry.sdk.trace,opentelemetry,absolute,4
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry.sdk.trace.export,opentelemetry,absolute,5
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry.exporter.otlp.proto.grpc.trace_exporter,opentelemetry,absolute,6
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry.exporter.otlp.proto.grpc.metric_exporter,opentelemetry,absolute,7
qwen3,MEMIT,B,4692__repeat_2,4692,opentelemetry.instrumentation.memcached,opentelemetry,absolute,8
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.exporter.otlp.proto.grpc.trace_exporter,opentelemetry,absolute,2
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.sdk.trace,opentelemetry,absolute,3
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.sdk.trace.export,opentelemetry,absolute,4
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.metrics,opentelemetry,absolute,5
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.exporter.otlp.proto.grpc.metric_exporter,opentelemetry,absolute,6
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.sdk.metrics,opentelemetry,absolute,7
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.sdk.metrics.export,opentelemetry,absolute,8
qwen3,MEMIT,B,4692__repeat_3,4692,opentelemetry.metrics,opentelemetry,absolute,9
qwen3,MEMIT,B,4692__repeat_3,4692,memcache,memcache,absolute,10
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry.metrics,opentelemetry,absolute,2
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry.sdk.metrics,opentelemetry,absolute,3
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry.sdk.trace,opentelemetry,absolute,4
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry.exporter.otlp.proto.grpc.trace_exporter,opentelemetry,absolute,5
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry.exporter.otlp.proto.grpc.metric_exporter,opentelemetry,absolute,6
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry.sdk.trace.export,opentelemetry,absolute,7
qwen3,MEMIT,B,4692__repeat_4,4692,opentelemetry.sdk.metrics.export,opentelemetry,absolute,8
qwen3,MEMIT,B,4692__repeat_5,4692,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4692__repeat_5,4692,opentelemetry.metrics,opentelemetry,absolute,2
qwen3,MEMIT,B,4692__repeat_5,4692,opentelemetry.sdk.metrics,opentelemetry,absolute,3
qwen3,MEMIT,B,4692__repeat_5,4692,opentelemetry.sdk.trace,opentelemetry,absolute,4
qwen3,MEMIT,B,4692__repeat_5,4692,opentelemetry.sdk.trace.export,opentelemetry,absolute,5
qwen3,MEMIT,B,4692__repeat_5,4692,opentelemetry.sdk.metrics.export,opentelemetry,absolute,6
qwen3,MEMIT,B,4692__repeat_5,4692,time,time,standard_library,42
qwen3,MEMIT,B,4692__repeat_5,4692,time,time,standard_library,66
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.exporter.otlp.proto.grpc.trace_exporter,opentelemetry,absolute,2
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.sdk.trace,opentelemetry,absolute,3
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.sdk.trace.export,opentelemetry,absolute,4
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.metrics,opentelemetry,absolute,5
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.metrics.exponential_histogram,opentelemetry,absolute,6
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.sdk.metrics,opentelemetry,absolute,7
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.sdk.metrics.export,opentelemetry,absolute,8
qwen3,MEMIT,B,4059__repeat_1,4059,opentelemetry.exporter.google.cloud,opentelemetry,absolute,9
qwen3,MEMIT,B,4059__repeat_2,4059,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4059__repeat_2,4059,opentelemetry.exporter.cloudmonitoring,opentelemetry,absolute,2
qwen3,MEMIT,B,4059__repeat_2,4059,opentelemetry.metrics,opentelemetry,absolute,3
qwen3,MEMIT,B,4059__repeat_2,4059,opentelemetry.sdk.metrics,opentelemetry,absolute,4
qwen3,MEMIT,B,4059__repeat_2,4059,opentelemetry.sdk.metrics.export,opentelemetry,absolute,5
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry.exporter.otlp.proto.grpc.metric_exporter,opentelemetry,absolute,2
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry.exporter.otlp.proto.grpc.trace_exporter,opentelemetry,absolute,3
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry.metrics,opentelemetry,absolute,4
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry.sdk.metrics,opentelemetry,absolute,5
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry.sdk.metrics.export,opentelemetry,absolute,6
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry.sdk.trace,opentelemetry,absolute,7
qwen3,MEMIT,B,4059__repeat_3,4059,opentelemetry.sdk.trace.export,opentelemetry,absolute,8
qwen3,MEMIT,B,4059__repeat_4,4059,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4059__repeat_4,4059,opentelemetry.exporter.cloudmonitoring,opentelemetry,absolute,2
qwen3,MEMIT,B,4059__repeat_4,4059,opentelemetry.metrics,opentelemetry,absolute,3
qwen3,MEMIT,B,4059__repeat_4,4059,opentelemetry.sdk.metrics,opentelemetry,absolute,4
qwen3,MEMIT,B,4059__repeat_4,4059,opentelemetry.sdk.metrics.export,opentelemetry,absolute,5
qwen3,MEMIT,B,4059__repeat_5,4059,opentelemetry,opentelemetry,absolute,1
qwen3,MEMIT,B,4059__repeat_5,4059,opentelemetry.exporter.cloudmonitoring,opentelemetry,absolute,2
qwen3,MEMIT,B,4059__repeat_5,4059,opentelemetry.sdk.metrics,opentelemetry,absolute,3
qwen3,MEMIT,B,4059__repeat_5,4059,opentelemetry.sdk.metrics.export,opentelemetry,absolute,4
qwen3,MEMIT,B,19__repeat_1,19,torch,torch,absolute,1
qwen3,MEMIT,B,19__repeat_1,19,torch.distributed,torch,absolute,2
qwen3,MEMIT,B,19__repeat_1,19,torch.multiprocessing,torch,absolute,3
qwen3,MEMIT,B,19__repeat_2,19,torch,torch,absolute,1
qwen3,MEMIT,B,19__repeat_2,19,torch.distributed,torch,absolute,2
qwen3,MEMIT,B,19__repeat_2,19,torch.multiprocessing,torch,absolute,3
qwen3,MEMIT,B,19__repeat_3,19,torch,torch,absolute,1
qwen3,MEMIT,B,19__repeat_3,19,torch.distributed,torch,absolute,2
qwen3,MEMIT,B,19__repeat_3,19,torch.multiprocessing,torch,absolute,3
qwen3,MEMIT,B,19__repeat_4,19,torch,torch,absolute,1
qwen3,MEMIT,B,19__repeat_4,19,torch.distributed,torch,absolute,2
qwen3,MEMIT,B,19__repeat_4,19,torch.multiprocessing,torch,absolute,3
qwen3,MEMIT,B,19__repeat_5,19,torch,torch,absolute,1
qwen3,MEMIT,B,19__repeat_5,19,torch.distributed,torch,absolute,2
qwen3,MEMIT,B,19__repeat_5,19,torch.multiprocessing,torch,absolute,3
qwen3,MEMIT,B,2298__repeat_1,2298,os,os,standard_library,2
qwen3,MEMIT,B,2298__repeat_1,2298,aliyunsdkcore.client,aliyunsdkcore,absolute,3
qwen3,MEMIT,B,2298__repeat_1,2298,aliyunsdkcore.acs_exception.exceptions,aliyunsdkcore,absolute,4
qwen3,MEMIT,B,2298__repeat_1,2298,aliyunsdkcore.acs_exception.exceptions,aliyunsdkcore,absolute,5
qwen3,MEMIT,B,2298__repeat_1,2298,aliyunsdkcore.request,aliyunsdkcore,absolute,6
qwen3,MEMIT,B,2298__repeat_2,2298,os,os,standard_library,2
qwen3,MEMIT,B,2298__repeat_2,2298,aliyunsdkcore.client,aliyunsdkcore,absolute,3
qwen3,MEMIT,B,2298__repeat_2,2298,aliyunsdkcore.acs_exception.exceptions,aliyunsdkcore,absolute,4
qwen3,MEMIT,B,2298__repeat_2,2298,aliyunsdkcore.acs_exception.exceptions,aliyunsdkcore,absolute,5
qwen3,MEMIT,B,2298__repeat_2,2298,aliyunsdkcore.request,aliyunsdkcore,absolute,6
